normalized_url,source_url,access_status,http_status,authentication_required,resolved_provider,final_url_domain,file_metadata_available,storage_scope,probable_owner,occurrence_count,source_article_ids,last_checked_at
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBGoDv_ck6mRqh9W-Q6rwTIAcCBp1t0bjx-pgw6Q2F0HY4,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBGoDv_ck6mRqh9W-Q6rwTIAcCBp1t0bjx-pgw6Q2F0HY4?e=6lvXfl,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,53,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBIKPrJibpWQ7hDVyTuk4FiAWu_5bW9Cf0NJ3CgBv-70vM,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBIKPrJibpWQ7hDVyTuk4FiAWu_5bW9Cf0NJ3CgBv-70vM?e=rEuX9a,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,53,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBIROYaTmqSSqXAkTMn_cM0AWYIFrc6CV7fSWq4X0fQYeU,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBIROYaTmqSSqXAkTMn_cM0AWYIFrc6CV7fSWq4X0fQYeU?e=Mt967o,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,37,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBJjFKPU7AjTYOZ-oVrVG3YAU0zwDfYUgoD2rAVN-M43ek,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBJjFKPU7AjTYOZ-oVrVG3YAU0zwDfYUgoD2rAVN-M43ek?e=ZOelCN,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,49,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBKXnnuV01OR41c6vAamPXrATW141dVbEih8tuQP725MEo,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBKXnnuV01OR41c6vAamPXrATW141dVbEih8tuQP725MEo?e=PQUIKv,AUTHENTICATED_REACHABLE,200,likely_yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,2,45,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBKXnnuV01OR41c6vAamPXrATW141dVbEih8tuQP725MEo,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBKXnnuV01OR41c6vAamPXrATW141dVbEih8tuQP725MEo?e=geHfKh,AUTHENTICATED_REACHABLE,200,likely_yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,2,45,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBL9UtCfFOfRIkUXd9Erl6vASwgsfzRM3Ub16eITp2ziEU,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBL9UtCfFOfRIkUXd9Erl6vASwgsfzRM3Ub16eITp2ziEU?e=1bZE6a,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,54,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBLyMgFZ9l2R6xq3G47ObaLAcKTeYdF-DqMfqYOMpWPsFs,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBLyMgFZ9l2R6xq3G47ObaLAcKTeYdF-DqMfqYOMpWPsFs?e=M1cw3O,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,53,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBMuFEWuvdcTI2yC7mhlKKNAcwWK5coEJwT-LEKdTdr1Ks,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBMuFEWuvdcTI2yC7mhlKKNAcwWK5coEJwT-LEKdTdr1Ks?e=POuKSG,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,49,2026-07-20T13:49:13.092364+07:00
https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBOZFgcmNhEQaxiMYdwFL92AZH89HEKIdYmBz9SYcQxS48,https://maejo365-my.sharepoint.com/:b:/g/personal/prinya_mju_ac_th/IQBOZFgcmNhEQaxiMYdwFL92AZH89HEKIdYmBz9SYcQxS48?e=N8IWZk,ACCESS_DENIED,403,yes,microsoft_sharepoint,maejo365-my.sharepoint.com,no,personal_onedrive,prinya_mju_ac_th,1,54,2026-07-20T13:49:13.092364+07:00
